dataset_name,average_clustering,node_connectivity,large_clique_size,number_connected_components,degree_assortativity_coefficient,md1_mean,md2_var,md3_std,md4_skew,md5_kurtosis,md6_d_percentage_0.0_0.05,md6_d_percentage_0.05_0.1,md6_d_percentage_0.1_0.15,md6_d_percentage_0.15_0.2,md6_d_percentage_0.2_0.25,md6_d_percentage_0.25_0.3,md6_d_percentage_0.3_0.35,md6_d_percentage_0.35_0.4,md6_d_percentage_0.4_0.45,md6_d_percentage_0.45_0.5,md6_d_percentage_0.5_0.55,md6_d_percentage_0.55_0.6,md6_d_percentage_0.6_0.65,md6_d_percentage_0.65_0.7,md6_d_percentage_0.7_0.75,md6_d_percentage_0.75_0.8,md6_d_percentage_0.8_0.85,md6_d_percentage_0.85_0.9,md6_d_percentage_0.9_0.95,md6_d_percentage_0.95_1.0,md7_z_score_-3_-2,md7_z_score_-2_-1,md7_z_score_-1_0,md7_z_score_0_1,md7_z_score_1_2,md7_z_score_2_3,true_n_clusters,algo,rand,silhouette,CH,DB,ideal_inner_metric,avg_lifetime_hom_dim_0,num_relevant_holes_hom_dim_0,length_Betti_hom_dim_0,sum_length_hom_dim_0,average_length_hom_dim_0,polynomial_feature_2_hom_dim_0,polynomial_feature_4_hom_dim_0,avg_lifetime_hom_dim_1,num_relevant_holes_hom_dim_1,length_Betti_hom_dim_1,sum_length_hom_dim_1,average_length_hom_dim_1,onset_longest_Betti_hom_dim_1,polynomial_feature_1_hom_dim_1,polynomial_feature_2_hom_dim_1,polynomial_feature_3_hom_dim_1,polynomial_feature_4_hom_dim_1,avg_lifetime_hom_dim_2,num_relevant_holes_hom_dim_2,length_Betti_hom_dim_2,sum_length_hom_dim_2,average_length_hom_dim_2,onset_longest_Betti_hom_dim_2,polynomial_feature_1_hom_dim_2,polynomial_feature_2_hom_dim_2,polynomial_feature_3_hom_dim_2,polynomial_feature_4_hom_dim_2,amplitude_feature
chscase_vine1,0.4619047619047619,0,4,4,0.2429906542056084,22.296203720139637,138.86298125287178,11.784013800605962,0.2945702079794656,-0.7322732072273355,0.0192307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1849112426035503,0.3417159763313609,0.2840236686390532,0.1649408284023668,0.0244082840236686,2,1,0.7345399698340875,0.7891726338144551,-0.876488270986552,-0.6791476809452461,2,5.253491607366824,29,8.986100196838379,267.928071975708,5.253491607366824,18.784782970478688,9772.284861943584,0.7936068375905355,2,1.4745755195617676,267.928071975708,0.7936068375905355,6.363961219787598,5.278190283895583,0.4179827022616109,83.33301656519748,0.2301044261968967,0.0,0,-1.0,267.928071975708,0.0,0.0,0.0,0.0,0.0,0.0,19.4328119007506
boston_corrected,0.588030888030888,0,4,5,0.2408268733850131,1583.0873914575668,1417511.5098562548,1190.5929236545355,0.4247043402497011,-0.9997857675755042,0.0019762845849802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2217735006014779,0.3300160914871346,0.2309753315939945,0.1956443625115218,0.021590713805871,2,0,0.6143075177082926,0.93891225581543,-0.8462884728538087,0.9739332756077684,1,33.2409745388692,2,783.5638427734375,16786.692142128944,33.2409745388692,31278.69410932026,185314153563092.4,3.842938312585803,3,34.183319091796875,16786.692142128944,3.842938312585803,163.04734802246094,350.91196979469225,356.2544712244824,1126056929.6529682,92517400.2543582,0.5962486267089844,1,0.5122299194335938,16786.692142128944,0.5962486267089844,81.16078186035156,53.04872390248056,66.23648087333422,32686.92827729404,69581.68398334003,889.3787278958201
disclosure_x_noise,0.3698412698412696,0,4,3,0.5098327962385751,21.91307600414785,144.065741469469,12.002738915325493,1.005015778894171,1.1236411841625884,0.0015105740181268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.563667728480024e-06,0.0,4.563667728480024e-06,0.0,0.0,1.8254670913920094e-05,1.8254670913920094e-05,2.738200637088015e-05,3.1945674099360174e-05,3.1945674099360174e-05,3.65093418278402e-05,1.8254670913920094e-05,0.0,0.137197542921295,0.440142934073256,0.2677686403008369,0.1091720594006991,0.0351721871833955,2,1,0.5012683337065967,0.235565885838164,0.3228754440894726,0.3547916152292464,1,2.4788658560314265,36,8.78731918334961,1638.530330836773,2.4788658560314265,14.264425767618036,2031.1725538602009,0.606120046140369,21,2.6046621799468994,1638.530330836773,0.606120046140369,6.912172794342041,2.3464365757650976,3.062735911957803,35.55878423597617,33.89005041995082,0.3138748952897928,10,0.861422061920166,1638.530330836773,0.3138748952897928,7.258087158203125,1.6854649111390552,1.619438027671262,2.4886626561214102,1.448224471467409,36.7661575276795
autoHorse,0.4669950738916256,0,4,3,0.246773768764813,8235.881374469052,63586210.39833711,7974.096212006544,1.5423291750531518,1.9561812848393083,0.0048780487804878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100654372397382,0.6261986912552052,0.219535990481856,0.0713860797144556,0.0570136823319452,2,1,0.6967001434720229,-0.5183614714368419,0.9190718201477776,0.3079862403354925,0,500.2494623801288,4,4201.80712890625,102050.89032554626,500.2494623801288,1861081.07077634,1.132413076062377e+19,60.99646484375,5,233.2139892578125,102050.89032554626,60.99646484375,1966.8004150390625,47140.75288030616,204935.5379744744,538573217337274.8,2463577408042160.0,0.0,0,-1.0,102050.89032554626,0.0,0.0,0.0,0.0,0.0,0.0,6036.99049403691
analcatdata_runshoes,0.0,0,2,4,-0.7499999999999987,45.93961502889977,665.3501654409307,25.79438243961136,0.7867031382577666,0.3767781794526348,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1461111111111111,0.4183333333333333,0.2872222222222222,0.1061111111111111,0.0422222222222222,2,1,0.5480225988700564,-0.8172197242115276,-0.9852750674136012,-0.98845671633109,2,10.863812883021469,8,27.85677719116211,640.9649600982666,10.863812883021469,177.65428503106057,5140090.518680016,2.111488847171559,3,4.930431365966797,640.9649600982666,2.111488847171559,15.066518783569336,40.28362482078645,24.677627465120327,41409.10505099812,16209.602056284562,0.7892026901245117,1,0.0851249694824218,640.9649600982666,0.7892026901245117,14.739402770996094,11.7532109170279,1.068320902848427,540.1343189411624,5.089981260164264,47.80168378828424
breastTumor,0.4432125088841507,0,4,7,0.3993615811797623,13.911772226853754,57.582892789278944,7.588339264244776,0.5972620767935414,0.123444277841326,0.0037899163773289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746540173113599,0.3622182013790405,0.307765660912514,0.1130862144848158,0.0374834955254535,2,2,0.5071034228928966,0.7781427947276138,0.8640431087358931,0.9420572226111464,1,1.8473832384570612,68,4.0,504.33562409877777,1.8473832384570612,3.6096300413200297,48.91587870829112,0.3689733321468035,3,1.230978012084961,504.33562409877777,0.3689733321468035,6.855654716491699,1.3047142696600096,1.6022236819653184,9.279018375623156,1.0660040264101422,0.2229316234588623,2,0.1826758384704589,504.33562409877777,0.2229316234588623,5.5677642822265625,0.9743401390232408,0.2742443507258372,0.0782665867353613,0.0050195824791451,16.619642362604832
boston,0.4389724310776943,0,4,5,0.4610917537746803,225.23522633749164,25784.30100319122,160.57490776329664,0.4521541672752648,-1.1361287832850862,0.0019762845849802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.811401521661016e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1757331000328079,0.3823759158868284,0.2227655485947288,0.1990657563780093,0.0200596791076254,2,0,0.5244394004617853,-0.2551580478277547,-0.1804438801816146,-0.8337992268503208,0,12.535442108269963,1,80.86611938476562,6330.3982646763325,12.535442108269963,2331.1997200953383,8632378983.318556,2.01649676330054,10,9.190467834472656,6330.3982646763325,2.01649676330054,46.33470153808594,70.85969074869807,459.8519607466888,1345656.4644664675,18634928.395533364,1.4545340904822717,3,3.50954818725586,6330.3982646763325,1.4545340904822717,30.985960006713867,46.18553571546027,41.08283910053265,29697.33521006804,32441.50298503128,205.875967214797
fishcatch,0.4740646258503402,0,4,6,0.1993382961124887,24.939161268712635,236.5581094320186,15.380445683790136,0.9559951008052971,1.1030312280723544,0.0063291139240506,0.0,0.0,0.0,0.0,0.0,0.0,8.01153661272232e-05,0.0,0.0,8.01153661272232e-05,0.0,0.0,0.0002403460983816,0.0,0.0,0.0,0.0002403460983816,8.01153661272232e-05,0.0,0.0,0.1510975805159429,0.41315494311809,0.281765742669444,0.1121615125781124,0.0301233776638359,2,1,0.9032492138998628,0.929499326069292,0.6201847576412788,0.0385396272314168,2,2.7160425480383976,14,9.281702041625977,426.4186800420284,2.7160425480383976,16.002210657628794,3475.675226986339,0.5449696699778239,3,2.711761474609375,426.4186800420284,0.5449696699778239,8.485870361328125,4.009391315282442,2.62921089056785,447.24633928899584,16.54021367061632,0.1471680641174316,3,0.1814842224121093,426.4186800420284,0.1471680641174316,3.6221539974212646,0.6681350338147922,0.1503975945622869,0.0169766513140687,0.0023280195996636,20.187466174757382
hungarian,0.4318756073858114,0,4,3,0.5328486059462352,111.06678171589776,7249.692475324766,85.14512596340889,1.4739157611274938,2.1564433673970367,0.0034244990513212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04914618908788,0.6111111111111112,0.1660882039890786,0.1185617103984451,0.0446110416955898,2,2,0.5354414803464048,1.0,-1.0,-1.0,2,15.633464599308905,2,85.45174407958984,4564.9716629982,15.633464599308905,1971.811741876255,4144703722.7712336,2.4400399415389358,14,7.607198715209961,4564.9716629982,2.4400399415389358,20.39607810974121,51.63139245113371,113.80638784587715,162827.8208610331,671117.8041200589,0.9416457905488856,2,2.3061656951904297,4564.9716629982,0.9416457905488856,24.7991943359375,24.3782714864302,7.722329781425822,4675.515420722292,434.3028110563319,170.90773706234006
analcatdata_gviolence,0.4525062656641604,1,4,1,0.3728074333933822,702.5706929858395,222175.1613135696,471.3546025165869,1.7161959324045744,4.647218787301395,0.0135135135135135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1073776479181884,0.4747991234477721,0.2987582176771366,0.0766983199415631,0.0211833455076698,2,1,0.5216586449463162,-0.97473963424382,0.7697460557264808,0.4532475011607376,0,136.6390509409447,1,555.425048828125,9974.650718688965,136.6390509409447,104622.34109347232,1161140638449147.2,28.72964125413161,4,54.08175659179688,9974.650718688965,28.72964125413161,241.712646484375,5537.068920902603,2968.504598061196,142604698320.8043,12751495866.792765,0.0,0,-1.0,9974.650718688965,0.0,0.0,0.0,0.0,0.0,0.0,854.0825639560088
vinnie,0.3466666666666666,0,3,21,0.6491228070175437,3.9348246059635,5.744357536370676,2.396738937884282,0.8609126718658038,0.5624087641703714,0.0246121883656509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1700969529085872,0.3812465373961219,0.3032825484764543,0.0993490304709141,0.038185595567867,2,1,0.7406471323427302,0.9706183920976056,0.8298636416295092,0.9369868053256992,2,1.0153412421544392,54,1.4142135381698608,54.82842707633972,1.0153412421544392,0.3988722960154215,0.1652183050104838,0.4319646430738044,1,0.4142135381698608,54.82842707633972,0.4319646430738044,1.0,0.4319646430738044,0.2352879349979792,0.058848237229165,0.0097951672634875,0.0,0,-1.0,54.82842707633972,0.0,0.0,0.0,0.0,0.0,0.0,3.952541310017773
auto93,0.4145408163265305,0,4,5,0.3183068712917228,1225.663432792873,384878.4204913821,620.3857030036896,0.6118040519277648,0.2114483049968223,0.010752688172043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1508844953173777,0.3954214360041623,0.2904382009480865,0.1234824835241068,0.0353798126951092,2,1,0.5928003740065451,0.5174005546571477,0.769132869916225,-0.2912248201760004,0,261.00798501139104,17,636.0570678710938,24012.734621047974,261.00798501139104,88760.89212630154,782398372954700.1,63.756461249457466,5,152.16326904296875,24012.734621047974,63.756461249457466,396.8095397949219,25983.132646811668,19356.19730245315,28128204113987.27,8598620280501.413,0.0,0,-1.0,24012.734621047974,0.0,0.0,0.0,0.0,0.0,0.0,1411.8607523988503
sleuth_ex2016,0.5201405152224824,0,4,5,0.2385166455962914,7.073958458298462,14.75446272300118,3.841153827042232,0.9342265223535068,0.8204191954865006,0.0114942528735632,0.0,0.0,0.0,0.0,0.0,0.0002642356982428,0.0,0.0,0.0,0.0,0.0002642356982428,0.0,0.0,0.0,0.0,0.0002642356982428,0.0,0.0,0.0,0.0,0.1330426740652662,0.4439159730479587,0.2671422909235038,0.1075439291848328,0.0396353547364248,2,0,0.6177492649024325,0.9905565367248644,-0.1099040605985447,-0.0120487886181102,2,1.7957949867082197,36,3.227902173995972,154.4383688569069,1.7957949867082197,2.564421303623978,21.883375661618008,0.1585985245528044,7,0.3935871124267578,154.4383688569069,0.1585985245528044,2.394174098968506,0.3918534870225543,0.2430652278885145,0.0241312665095216,0.0090308015479363,0.1273849010467529,2,0.1468598842620849,154.4383688569069,0.1273849010467529,4.342850208282471,0.4773933202563967,0.0795109143359885,0.0078748623604177,0.0001261783791529,8.744933906356275
sleuth_ex2015,0.3614583333333334,0,4,4,0.3085523734797957,49.207553757757786,690.8991698440446,26.284960906268143,1.1255551578684442,1.510845664229139,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1033333333333333,0.4977777777777777,0.255,0.0905555555555555,0.0383333333333333,2,1,0.5728813559322034,0.7913181363416031,0.8032929584077535,0.5896667087383466,0,18.027831417019083,11,31.492061614990234,1063.642053604126,18.027831417019083,382.7126887438323,50668135.80315082,1.631680064731174,3,4.017702102661133,1063.642053604126,1.631680064731174,21.8748722076416,35.86717898909956,16.513713719170077,31428.24788427272,6702.8457456078095,1.3882535298665364,1,1.2515277862548828,1063.642053604126,1.3882535298665364,25.379322052001957,35.81281186685859,0.642066665289652,13258.4108110308,2.1943982053989872,73.34789436487732
visualizing_livestock,0.0,0,2,5,-0.1249999999999977,9.046859787408987,34.65432798696224,5.886792674025664,0.6226904694715817,-0.5213783979262945,0.0076923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1591715976331361,0.3982248520710059,0.2473372781065088,0.150887573964497,0.044378698224852,2,0,0.5305903398926655,0.8853139293022082,-0.9286182887455504,0.9029832977197392,1,1.0,129,1.0,129.0,1.0,0.0,0.0,0.4142135381698608,100,0.4142135381698608,129.0,0.4142135381698608,1.0,0.4142135381698608,0.0,0.0294372446425764,0.0,0.0,0,-1.0,129.0,0.0,0.0,0.0,0.0,0.0,0.0,6.044776371387106
analcatdata_chlamydia,0.0,0,2,10,-1.0,4.073673767507151,4.405182035924098,2.0988525522113504,0.5093696847137426,-0.4258878366330823,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1456,0.3816,0.3064,0.132,0.0344,2,0,0.6018181818181818,0.8788574114567621,0.8627947094615527,0.949876798893517,1,1.0,99,1.0,99.0,1.0,0.0,0.0,0.4142135381698608,121,0.4142135381698608,99.0,0.4142135381698608,1.0,0.4142135381698608,0.0,0.0294372446425764,0.0,0.0,0,-1.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,5.471752815131239
mu284,0.5545454545454546,0,4,2,0.2580645161290322,3822.551865119348,67054400.90775945,8188.675161939167,6.428280762712306,46.41606359053994,0.0035211267605633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7306833961515572,0.235766712953779,0.0126958936718904,0.0026532434040864,2,0,0.5054994276613746,-0.9983107226514824,0.9348062947183204,-0.9988782959698824,0,449.99104273361365,3,21012.8125,127347.46509361269,449.99104273361365,7740098.22806987,1.2657613818778222e+23,41.380492762515416,3,227.47845458984372,127347.46509361269,41.380492762515416,1108.061767578125,27562.33893831221,93255.97362402802,338397965776780.5,862414527240092.8,2.3936004638671875,1,-1.0,127347.46509361269,2.3936004638671875,219.59963989257807,525.6337999119423,0.0,1582959.8098960244,0.0,20855.36064129479
pollution,0.56,0,4,2,0.4242990654205607,1529.306903658187,1849120.638611132,1359.8237527750173,1.6901077932948594,3.537007699078435,0.0166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0761111111111111,0.5361111111111111,0.2511111111111111,0.0855555555555555,0.0294444444444444,2,1,0.511864406779661,-0.9986742689120854,-0.8822322442517391,-0.861476780847626,1,188.3610844369662,1,883.3970947265625,11113.303981781006,188.3610844369662,286954.1751279719,4.263773416341297e+16,11.714786529541016,1,4.779914855957031,11113.303981781006,11.714786529541016,251.61538696289065,2576.408402071451,404.36023988339,3831795223.7345896,7471489.801550304,0.0,0,-1.0,11113.303981781006,0.0,0.0,0.0,0.0,0.0,0.0,1409.1745866987164
mbagrade,0.0,0,2,7,0.0476190476190461,72.49141365794254,3162.422519106063,56.23542050261617,0.9616947126680004,0.6301976382726129,0.0432679387261488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1400161246976619,0.4536414942219833,0.2284332168771835,0.1322225208277344,0.0381617844665412,2,0,0.5224043715846994,-0.3596869472095212,0.8698087571838911,0.6979126437051502,0,9.601545929908752,4,20.02498435974121,307.2494697570801,9.601545929908752,156.390128893084,4132683.808954945,0.049875259399414,2,0.049875259399414,307.2494697570801,0.049875259399414,10.0,0.4987525939941406,0.0,0.0006187862715012,0.0,0.0,0,-1.0,307.2494697570801,0.0,0.0,0.0,0.0,0.0,0.0,32.453832374685405
cloud,0.4228571428571429,0,4,8,0.5746164574616455,66.59415061284355,2313.9804946203017,48.10385114125793,0.5975451034486818,-0.3952932297503189,0.0092592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2220507544581618,0.3444787379972565,0.2415980795610425,0.1322016460905349,0.0596707818930041,2,2,0.5716510903426791,0.9862102976814332,-0.574597744987135,0.3394672287610109,2,3.464100865560157,3,29.092981338500977,370.6587926149368,3.464100865560157,90.54422761664604,951993.6909066582,0.5337934494018555,3,0.8940527439117432,370.6587926149368,0.5337934494018555,5.186540126800537,2.5330577040068567,0.9029374032885714,11.366048122961528,1.138357234038756,0.0,0,-1.0,370.6587926149368,0.0,0.0,0.0,0.0,0.0,0.0,30.438518892239152
visualizing_hamster,0.3668831168831168,0,4,3,0.2918871252204581,3.655531048504539,7.22536501406036,2.688003908862552,0.8060335724235087,0.3049462103467539,0.0136986301369863,0.0007506098705197,0.0018765246762994,0.0026271345468192,0.0037530493525989,0.0052542690936385,0.0090073184462375,0.0105085381872771,0.0112591480577969,0.0153875023456558,0.010883843122537,0.0157628072809157,0.014636892475136,0.0112591480577969,0.0135109776693563,0.0120097579283167,0.0105085381872771,0.0120097579283167,0.010883843122537,0.0116344529930568,0.0,0.1915931694501782,0.3437793206980671,0.3171326702946144,0.0964533683617939,0.0416588478138487,2,1,0.5163622526636226,0.053730240226808,0.6301816026798137,0.5405389586555887,0,0.412427534452743,1,1.0450351238250732,29.694782480597496,0.412427534452743,0.8358088360400167,0.2670799375475999,0.0406085789203643,2,0.0860609412193298,29.694782480597496,0.0406085789203643,0.4449304044246673,0.0174774185104285,0.0071679677783195,3.1861478959673392e-06,4.739707442873923e-07,0.0,0,-1.0,29.694782480597496,0.0,0.0,0.0,0.0,0.0,0.0,2.246005424689073
rabe_148,0.3294117647058823,0,4,2,0.4101978691019793,224.7011673013151,33934.50317577718,184.21320032988183,1.262767022495432,0.8887797831261097,0.0151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0684113865932047,0.5564738292011019,0.2167125803489439,0.0904499540863177,0.0624426078971533,2,0,0.8125874125874126,-0.9589240525194374,0.3928486584337582,-0.99404560973808,0,42.71009891216571,3,194.4637451171875,2776.1564292907715,42.71009891216571,6386.568675757437,270269377295.2768,5.32553243637085,1,7.795318603515625,2776.1564292907715,5.32553243637085,42.197513580322266,215.5063121959305,138.6466967339129,56828106.22776938,6415909.350461843,0.0,0,-1.0,2776.1564292907715,0.0,0.0,0.0,0.0,0.0,0.0,239.04126871955103
chscase_geyser1,0.4102040816326531,0,4,8,0.2880058866813845,9.097757620759063,42.654606695964,6.531049432975071,0.2399287937668366,-1.435128668023233,0.0071422774125476,0.0029218407596785,0.0028406785163541,0.0015420826231637,0.0025566106647187,0.0029624218813408,0.0011768525282038,0.0019884749614479,0.0020290560831101,0.0001623244866488,0.0025160295430565,0.0013797581365148,0.0008927846765684,0.0007710413115818,0.0012580147715282,0.001217433649866,0.000405811216622,0.0007304601899196,0.0004463923382842,8.116224332440549e-05,0.0,0.2068419771122474,0.3108919730541352,0.2622352081811541,0.218975732489246,0.0010551091632172,2,2,0.5021401491989728,0.0455906040587121,-0.7465766478865079,-0.1893804756295076,2,0.3796771516299953,1,1.0198038816452026,64.9247929287292,0.3796771516299953,2.4449025919086824,8.756344494040173,0.0508170456126116,2,0.6401219367980957,64.9247929287292,0.0508170456126116,1.0049875974655151,0.0667851411318618,0.3290652125123653,0.0063107229278485,0.2509120984593792,0.0,0,-1.0,64.9247929287292,0.0,0.0,0.0,0.0,0.0,0.0,5.061709870706372
hip,0.2666666666666666,0,4,2,0.2923076923076922,94.47933645757747,4960.914241795131,70.43375782815461,0.0082669544408959,-1.886463521790117,0.0185185185185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2297668038408779,0.2764060356652949,0.2112482853223594,0.2825788751714678,0.0,2,0,0.5443745632424878,-0.9194320794894812,-0.998137003985653,-0.906673271998902,1,13.1821575029841,1,26.438608169555664,698.6543476581573,13.1821575029841,1316.065954165852,703478427.8395962,0.5189259847005209,2,0.8146476745605469,698.6543476581573,0.5189259847005209,17.11724281311035,7.696310874076062,1.5434105504483948,120.74546673817171,6.882929823295483,0.0,0,-1.0,698.6543476581573,0.0,0.0,0.0,0.0,0.0,0.0,82.47066692617864
analcatdata_negotiation,0.4778467908902691,0,4,3,0.1838623720256169,51.045617346434426,644.0552695725057,25.378244020666717,0.5128216237788925,-0.3764680312810173,0.0113421550094517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0113421550094517,0.1396502835538752,0.4132797731568998,0.2497637051039697,0.1521739130434782,0.0326086956521739,2,0,0.6158623984710941,-0.999120313241448,-0.8384729941561923,-0.988736966675387,0,15.297235636228926,12,41.78554534912109,1361.4539716243744,15.297235636228926,345.3615488915472,33990342.93377781,2.359392689120385,9,5.843757629394531,1361.4539716243744,2.359392689120385,16.742080688476562,48.960173707755885,65.47110385916878,118827.61237843208,139474.13916931662,0.7946537562779018,2,1.191293716430664,1361.4539716243744,0.7946537562779018,22.76400756835937,18.580223230393,6.459624372210134,1497.997336508675,191.30511727918685,82.97443427812128
sleuth_case2002,0.4379188712522046,0,4,4,0.2685369048122014,18.854179706271616,141.51412297683973,11.895970871553097,0.5111321430682189,-0.630949237710126,0.0071729372020917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1822851589615438,0.3611458188717664,0.2780323013559165,0.1433661900134203,0.0351705307973529,2,1,0.5670487373031404,-0.5533449691864136,-0.933413833192148,-0.4856177359705646,1,2.0709802835759983,10,6.557438373565674,294.07920026779175,2.0709802835759983,9.045450488207452,520.9820279515251,0.6275313470674597,2,2.238100051879883,294.07920026779175,0.6275313470674597,4.358899116516113,2.7845629994535823,2.7236544274384595,133.9567715969329,56.267068657279786,0.0,0,-1.0,294.07920026779175,0.0,0.0,0.0,0.0,0.0,0.0,14.290819657994875
chscase_census4,0.5763546798029557,0,4,2,0.137148047229791,19.08930790363967,108.84548305383358,10.432903864880265,2.3855909659809518,9.804514568285086,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749625,0.5327125,0.2774375,0.077625,0.0212375,2,1,0.5005513784461153,0.997544044035819,0.9042229605114632,0.9435496821754658,2,5.183830525642051,2,33.126007080078125,2068.3483797311783,5.183830525642051,169.38690633705758,1756862.0060998425,0.6286102457439409,13,2.28896427154541,2068.3483797311783,0.6286102457439409,11.637514114379885,3.948327418159444,5.229805105847806,87.32889382624556,66.65948253986662,0.2662722123872249,4,1.2359304428100586,2068.3483797311783,0.2662722123872249,7.801527500152588,2.0725822005442085,1.762805933368644,7.765550907818132,3.472041454024763,60.50576705634972
chscase_census2,0.5175925925925926,0,4,2,0.3190134026397594,20.98928058261536,163.44628636009406,12.7846113104816,2.552468462287973,10.096289767658462,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05365,0.57185,0.2698625,0.060725,0.02345,2,1,0.4998496240601504,-0.1561485413809792,0.4594207584474623,0.504575905698175,1,5.305068933874145,2,20.167924880981445,2116.722504615784,5.305068933874145,124.62365247825446,818655.692476998,0.6215143762373027,23,2.5500121116638184,2116.722504615784,0.6215143762373027,6.0436859130859375,4.159981593700902,8.425227535756965,95.64943620943328,348.1868097031102,0.2878700985628016,5,1.0605430603027344,2116.722504615784,0.2878700985628016,7.669699668884277,2.3658920270931056,1.1106302592138793,8.082976605465566,1.0680630333293542,59.03528930747378
plasma_retinol,0.4215367965367966,0,4,2,0.4972057432722902,2030.47521739984,1927823.4938186463,1388.4608362566971,1.5780243387083543,3.0196892850114887,0.0031746031746031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0835777273872512,0.5353892668178383,0.2433257747543462,0.0822776518014613,0.037087427563618,2,0,0.5032858153877262,0.8421006297411245,0.9243930238166448,0.9914781976222038,1,365.4507429766807,4,2424.4296875,114751.53329467772,365.4507429766807,1057970.3359659207,8.835987659158875e+17,53.76494891826923,11,233.6070556640625,114751.53329467772,53.76494891826923,590.3958129882812,25143.650339039767,32245.949036552505,36365459305064.23,27622754197830.44,19.745234898158483,7,41.4007568359375,114751.53329467772,19.745234898158483,461.3629455566406,10629.621824929623,12707.520931561876,247976827613.2712,332983561152.00146,4359.661293726726
